GAME_DATE,GAME_ID,MATCHUP,HOME_TEAM,AWAY_TEAM,HOME_PREV_SEAS_WIN_PERC,HOME_PREV_SEAS_AVG_PTS_PER_GAME,HOME_PREV_SEAS_FG_PERC,HOME_PREV_SEAS_THREE_PERC,HOME_PREV_SEAS_FREE_THROW_PERC,HOME_PREV_SEAS_PLUS_MINUS,AWAY_PREV_SEAS_WIN_PERC,AWAY_PREV_SEAS_AVG_PTS_PER_GAME,AWAY_PREV_SEAS_FG_PERC,AWAY_PREV_SEAS_THREE_PERC,AWAY_PREV_SEAS_FREE_THROW_PERC,AWAY_PREV_SEAS_PLUS_MINUS,HOME_WIN
2/28/2014,21300869,GSW @ NYK,NYK,GSW,0.659,100,44.8,37.6,75.9,4.2,0.573,101.2,45.8,40.3,79,0.9,0
2/28/2014,21300871,CHA @ SAS,SAS,CHA,0.707,103,48.1,37.6,79.1,6.4,0.256,93.4,42.5,33.5,75,-9.2,1
3/1/2014,21300874,ORL @ MIA,MIA,ORL,0.805,102.9,49.6,39.6,75.4,7.9,0.244,94.1,44.8,32.9,75.5,-7,1
3/1/2014,21300881,MIN @ SAC,SAC,MIN,0.341,100.2,44.7,36.3,76.9,-4.9,0.378,95.7,43.9,30.5,74.2,-2.4,0
3/1/2014,21300876,DET @ HOU,HOU,DET,0.549,106,46.1,36.6,75.4,3.5,0.354,94.9,44.9,35.6,69.9,-4,1
3/1/2014,21300877,IND @ BOS,BOS,IND,0.506,96.5,46.5,35.8,77.6,-0.2,0.605,94.7,43.6,34.7,74.6,4,0
3/1/2014,21300882,NOP @ LAC,LAC,NOP,0.683,101.1,47.8,35.8,71.1,6.5,0.329,94.1,44.8,36.3,77.6,-3.9,1
3/1/2014,21300880,DEN @ POR,POR,DEN,0.402,97.5,44.8,35.3,77.6,-3.2,0.695,106.1,47.8,34.3,70.1,5.1,1
3/1/2014,21300878,BKN @ MIL,MIL,BKN,0.463,98.9,43.5,36,73.6,-1.5,0.598,96.9,45,35.7,73.1,1.8,0
3/1/2014,21300879,CLE @ MEM,MEM,CLE,0.683,93.4,44.4,34.5,77.3,4.1,0.293,96.5,43.4,34.6,75.6,-4.7,1
3/1/2014,21300875,WAS @ PHI,PHI,WAS,0.415,93.2,44.4,36,72.9,-3.3,0.354,93.2,43.5,36.5,73.3,-2.5,0
3/2/2014,21300888,DAL @ SAS,SAS,DAL,0.707,103,48.1,37.6,79.1,6.4,0.5,101.1,46.2,37.2,79.3,-0.6,1
3/2/2014,21300889,ATL @ PHX,PHX,ATL,0.305,95.2,44.3,33,74.4,-6.5,0.537,98,46.4,37.1,71.5,0.4,1
3/2/2014,21300884,GSW @ TOR,TOR,GSW,0.415,97.2,44.6,34.3,78.8,-1.5,0.573,101.2,45.8,40.3,79,0.9,1
3/2/2014,21300887,CHA @ OKC,OKC,CHA,0.732,105.7,48.1,37.7,82.8,9.2,0.256,93.4,42.5,33.5,75,-9.2,1
3/2/2014,21300886,PHI @ ORL,ORL,PHI,0.244,94.1,44.8,32.9,75.5,-7,0.415,93.2,44.4,36,72.9,-3.3,1
3/2/2014,21300883,NYK @ CHI,CHI,NYK,0.549,93.2,43.7,35.3,77.3,0.3,0.659,100,44.8,37.6,75.9,4.2,1
3/2/2014,21300885,UTA @ IND,IND,UTA,0.605,94.7,43.6,34.7,74.6,4,0.524,98,45.4,36.6,76.4,-0.1,1
3/3/2014,21300896,LAL @ POR,POR,LAL,0.402,97.5,44.8,35.3,77.6,-3.2,0.549,102.2,45.8,35.5,69.2,1.2,0
3/3/2014,21300892,NYK @ DET,DET,NYK,0.354,94.9,44.9,35.6,69.9,-4,0.659,100,44.8,37.6,75.9,4.2,1
3/3/2014,21300897,NOP @ SAC,SAC,NOP,0.341,100.2,44.7,36.3,76.9,-4.9,0.329,94.1,44.8,36.3,77.6,-3.9,1
3/3/2014,21300895,MIN @ DEN,DEN,MIN,0.695,106.1,47.8,34.3,70.1,5.1,0.378,95.7,43.9,30.5,74.2,-2.4,0
3/3/2014,21300890,MEM @ WAS,WAS,MEM,0.354,93.2,43.5,36.5,73.3,-2.5,0.683,93.4,44.4,34.5,77.3,4.1,0
3/3/2014,21300891,CHI @ BKN,BKN,CHI,0.598,96.9,45,35.7,73.1,1.8,0.549,93.2,43.7,35.3,77.3,0.3,1
3/3/2014,21300893,CHA @ MIA,MIA,CHA,0.805,102.9,49.6,39.6,75.4,7.9,0.256,93.4,42.5,33.5,75,-9.2,1
3/3/2014,21300894,UTA @ MIL,MIL,UTA,0.463,98.9,43.5,36,73.6,-1.5,0.524,98,45.4,36.6,76.4,-0.1,1
3/4/2014,21300902,LAC @ PHX,PHX,LAC,0.305,95.2,44.3,33,74.4,-6.5,0.683,101.1,47.8,35.8,71.1,6.5,0
3/4/2014,21300903,NOP @ LAL,LAL,NOP,0.549,102.2,45.8,35.5,69.2,1.2,0.329,94.1,44.8,36.3,77.6,-3.9,0
3/4/2014,21300899,GSW @ IND,IND,GSW,0.605,94.7,43.6,34.7,74.6,4,0.573,101.2,45.8,40.3,79,0.9,0
3/4/2014,21300900,MIA @ HOU,HOU,MIA,0.549,106,46.1,36.6,75.4,3.5,0.805,102.9,49.6,39.6,75.4,7.9,1
3/4/2014,21300901,PHI @ OKC,OKC,PHI,0.732,105.7,48.1,37.7,82.8,9.2,0.415,93.2,44.4,36,72.9,-3.3,1
3/4/2014,21300898,SAS @ CLE,CLE,SAS,0.293,96.5,43.4,34.6,75.6,-4.7,0.707,103,48.1,37.6,79.1,6.4,0
3/5/2014,21300913,ATL @ POR,POR,ATL,0.402,97.5,44.8,35.3,77.6,-3.2,0.537,98,46.4,37.1,71.5,0.4,1
3/5/2014,21300905,HOU @ ORL,ORL,HOU,0.244,94.1,44.8,32.9,75.5,-7,0.549,106,46.1,36.6,75.4,3.5,0
3/5/2014,21300908,MEM @ BKN,BKN,MEM,0.598,96.9,45,35.7,73.1,1.8,0.683,93.4,44.4,34.5,77.3,4.1,1
3/5/2014,21300911,NYK @ MIN,MIN,NYK,0.378,95.7,43.9,30.5,74.2,-2.4,0.659,100,44.8,37.6,75.9,4.2,0
3/5/2014,21300906,UTA @ WAS,WAS,UTA,0.354,93.2,43.5,36.5,73.3,-2.5,0.524,98,45.4,36.6,76.4,-0.1,1
3/5/2014,21300912,DAL @ DEN,DEN,DAL,0.695,106.1,47.8,34.3,70.1,5.1,0.5,101.1,46.2,37.2,79.3,-0.6,1
3/5/2014,21300909,CHI @ DET,DET,CHI,0.354,94.9,44.9,35.6,69.9,-4,0.549,93.2,43.7,35.3,77.3,0.3,0
3/5/2014,21300907,GSW @ BOS,BOS,GSW,0.506,96.5,46.5,35.8,77.6,-0.2,0.573,101.2,45.8,40.3,79,0.9,0
3/5/2014,21300910,SAC @ MIL,MIL,SAC,0.463,98.9,43.5,36,73.6,-1.5,0.341,100.2,44.7,36.3,76.9,-4.9,0
3/5/2014,21300904,IND @ CHA,CHA,IND,0.256,93.4,42.5,33.5,75,-9.2,0.605,94.7,43.6,34.7,74.6,4,1
3/6/2014,21300915,OKC @ PHX,PHX,OKC,0.305,95.2,44.3,33,74.4,-6.5,0.732,105.7,48.1,37.7,82.8,9.2,1
3/6/2014,21300914,MIA @ SAS,SAS,MIA,0.707,103,48.1,37.6,79.1,6.4,0.805,102.9,49.6,39.6,75.4,7.9,1
3/6/2014,21300916,LAC @ LAL,LAL,LAC,0.549,102.2,45.8,35.5,69.2,1.2,0.683,101.1,47.8,35.8,71.1,6.5,0
3/7/2014,21300926,IND @ HOU,HOU,IND,0.549,106,46.1,36.6,75.4,3.5,0.605,94.7,43.6,34.7,74.6,4,1
3/7/2014,21300918,CLE @ CHA,CHA,CLE,0.256,93.4,42.5,33.5,75,-9.2,0.293,96.5,43.4,34.6,75.6,-4.7,1
3/7/2014,21300921,UTA @ NYK,NYK,UTA,0.659,100,44.8,37.6,75.9,4.2,0.524,98,45.4,36.6,76.4,-0.1,1
3/7/2014,21300919,SAC @ TOR,TOR,SAC,0.415,97.2,44.6,34.3,78.8,-1.5,0.341,100.2,44.7,36.3,76.9,-4.9,1
3/7/2014,21300917,MEM @ CHI,CHI,MEM,0.549,93.2,43.7,35.3,77.3,0.3,0.683,93.4,44.4,34.5,77.3,4.1,0
3/7/2014,21300920,BKN @ BOS,BOS,BKN,0.506,96.5,46.5,35.8,77.6,-0.2,0.598,96.9,45,35.7,73.1,1.8,1
3/7/2014,21300922,DET @ MIN,MIN,DET,0.378,95.7,43.9,30.5,74.2,-2.4,0.354,94.9,44.9,35.6,69.9,-4,1
3/7/2014,21300925,LAL @ DEN,DEN,LAL,0.695,106.1,47.8,34.3,70.1,5.1,0.549,102.2,45.8,35.5,69.2,1.2,1
3/7/2014,21300923,MIL @ NOP,NOP,MIL,0.329,94.1,44.8,36.3,77.6,-3.9,0.463,98.9,43.5,36,73.6,-1.5,1
3/7/2014,21300924,POR @ DAL,DAL,POR,0.5,101.1,46.2,37.2,79.3,-0.6,0.402,97.5,44.8,35.3,77.6,-3.2,1
3/7/2014,21300927,ATL @ GSW,GSW,ATL,0.573,101.2,45.8,40.3,79,0.9,0.537,98,46.4,37.1,71.5,0.4,1
3/8/2014,21300933,ATL @ LAC,LAC,ATL,0.683,101.1,47.8,35.8,71.1,6.5,0.537,98,46.4,37.1,71.5,0.4,1
3/8/2014,21300931,WAS @ MIL,MIL,WAS,0.463,98.9,43.5,36,73.6,-1.5,0.354,93.2,43.5,36.5,73.3,-2.5,0
3/8/2014,21300929,UTA @ PHI,PHI,UTA,0.415,93.2,44.4,36,72.9,-3.3,0.524,98,45.4,36.6,76.4,-0.1,0
3/8/2014,21300932,ORL @ SAS,SAS,ORL,0.707,103,48.1,37.6,79.1,6.4,0.244,94.1,44.8,32.9,75.5,-7,1
3/8/2014,21300928,NYK @ CLE,CLE,NYK,0.293,96.5,43.4,34.6,75.6,-4.7,0.659,100,44.8,37.6,75.9,4.2,0
3/8/2014,21300930,CHA @ MEM,MEM,CHA,0.683,93.4,44.4,34.5,77.3,4.1,0.256,93.4,42.5,33.5,75,-9.2,1
3/9/2014,21300938,SAC @ BKN,BKN,SAC,0.598,96.9,45,35.7,73.1,1.8,0.341,100.2,44.7,36.3,76.9,-4.9,1
3/9/2014,21300937,DET @ BOS,BOS,DET,0.506,96.5,46.5,35.8,77.6,-0.2,0.354,94.9,44.9,35.6,69.9,-4,1
3/9/2014,21300934,MIA @ CHI,CHI,MIA,0.549,93.2,43.7,35.3,77.3,0.3,0.805,102.9,49.6,39.6,75.4,7.9,1
3/9/2014,21300941,IND @ DAL,DAL,IND,0.5,101.1,46.2,37.2,79.3,-0.6,0.605,94.7,43.6,34.7,74.6,4,1
3/9/2014,21300940,TOR @ MIN,MIN,TOR,0.378,95.7,43.9,30.5,74.2,-2.4,0.415,97.2,44.6,34.3,78.8,-1.5,0
3/9/2014,21300936,DEN @ NOP,NOP,DEN,0.329,94.1,44.8,36.3,77.6,-3.9,0.695,106.1,47.8,34.3,70.1,5.1,1
3/9/2014,21300935,OKC @ LAL,LAL,OKC,0.549,102.2,45.8,35.5,69.2,1.2,0.732,105.7,48.1,37.7,82.8,9.2,1
3/9/2014,21300942,PHX @ GSW,GSW,PHX,0.573,101.2,45.8,40.3,79,0.9,0.305,95.2,44.3,33,74.4,-6.5,1
3/9/2014,21300939,POR @ HOU,HOU,POR,0.549,106,46.1,36.6,75.4,3.5,0.402,97.5,44.8,35.3,77.6,-3.2,1
3/10/2014,21300949,PHX @ LAC,LAC,PHX,0.683,101.1,47.8,35.8,71.1,6.5,0.305,95.2,44.3,33,74.4,-6.5,1
3/10/2014,21300943,DEN @ CHA,CHA,DEN,0.256,93.4,42.5,33.5,75,-9.2,0.695,106.1,47.8,34.3,70.1,5.1,1
3/10/2014,21300945,WAS @ MIA,MIA,WAS,0.805,102.9,49.6,39.6,75.4,7.9,0.354,93.2,43.5,36.5,73.3,-2.5,1
3/10/2014,21300946,PHI @ NYK,NYK,PHI,0.659,100,44.8,37.6,75.9,4.2,0.415,93.2,44.4,36,72.9,-3.3,1
3/10/2014,21300944,TOR @ BKN,BKN,TOR,0.598,96.9,45,35.7,73.1,1.8,0.415,97.2,44.6,34.3,78.8,-1.5,1
3/10/2014,21300948,ATL @ UTA,UTA,ATL,0.524,98,45.4,36.6,76.4,-0.1,0.537,98,46.4,37.1,71.5,0.4,0
3/10/2014,21300947,ORL @ MIL,MIL,ORL,0.463,98.9,43.5,36,73.6,-1.5,0.244,94.1,44.8,32.9,75.5,-7,1
3/11/2014,21300954,MIL @ MIN,MIN,MIL,0.378,95.7,43.9,30.5,74.2,-2.4,0.463,98.9,43.5,36,73.6,-1.5,1
3/11/2014,21300950,BOS @ IND,IND,BOS,0.605,94.7,43.6,34.7,74.6,4,0.506,96.5,46.5,35.8,77.6,-0.2,1
3/11/2014,21300955,HOU @ OKC,OKC,HOU,0.732,105.7,48.1,37.7,82.8,9.2,0.549,106,46.1,36.6,75.4,3.5,1
3/11/2014,21300953,POR @ MEM,MEM,POR,0.683,93.4,44.4,34.5,77.3,4.1,0.402,97.5,44.8,35.3,77.6,-3.2,1
3/11/2014,21300956,DAL @ GSW,GSW,DAL,0.573,101.2,45.8,40.3,79,0.9,0.5,101.1,46.2,37.2,79.3,-0.6,1
3/11/2014,21300951,SAC @ DET,DET,SAC,0.354,94.9,44.9,35.6,69.9,-4,0.341,100.2,44.7,36.3,76.9,-4.9,1
3/11/2014,21300952,SAS @ CHI,CHI,SAS,0.549,93.2,43.7,35.3,77.3,0.3,0.707,103,48.1,37.6,79.1,6.4,0
3/12/2014,21300966,CLE @ PHX,PHX,CLE,0.305,95.2,44.3,33,74.4,-6.5,0.293,96.5,43.4,34.6,75.6,-4.7,0
3/12/2014,21300957,BKN @ MIA,MIA,BKN,0.805,102.9,49.6,39.6,75.4,7.9,0.598,96.9,45,35.7,73.1,1.8,0
3/12/2014,21300958,DEN @ ORL,ORL,DEN,0.244,94.1,44.8,32.9,75.5,-7,0.695,106.1,47.8,34.3,70.1,5.1,0
3/12/2014,21300959,SAC @ PHI,PHI,SAC,0.415,93.2,44.4,36,72.9,-3.3,0.341,100.2,44.7,36.3,76.9,-4.9,0
3/12/2014,21300964,DAL @ UTA,UTA,DAL,0.524,98,45.4,36.6,76.4,-0.1,0.5,101.1,46.2,37.2,79.3,-0.6,0
3/12/2014,21300963,MEM @ NOP,NOP,MEM,0.329,94.1,44.8,36.3,77.6,-3.9,0.683,93.4,44.4,34.5,77.3,4.1,0
3/12/2014,21300960,DET @ TOR,TOR,DET,0.415,97.2,44.6,34.3,78.8,-1.5,0.354,94.9,44.9,35.6,69.9,-4,1
3/12/2014,21300965,POR @ SAS,SAS,POR,0.707,103,48.1,37.6,79.1,6.4,0.402,97.5,44.8,35.3,77.6,-3.2,1
3/12/2014,21300967,GSW @ LAC,LAC,GSW,0.683,101.1,47.8,35.8,71.1,6.5,0.573,101.2,45.8,40.3,79,0.9,1
3/12/2014,21300962,NYK @ BOS,BOS,NYK,0.506,96.5,46.5,35.8,77.6,-0.2,0.659,100,44.8,37.6,75.9,4.2,0
3/12/2014,21300961,CHA @ WAS,WAS,CHA,0.354,93.2,43.5,36.5,73.3,-2.5,0.256,93.4,42.5,33.5,75,-9.2,0
3/13/2014,21300968,HOU @ CHI,CHI,HOU,0.549,93.2,43.7,35.3,77.3,0.3,0.549,106,46.1,36.6,75.4,3.5,1
3/13/2014,21300969,MIL @ ATL,ATL,MIL,0.537,98,46.4,37.1,71.5,0.4,0.463,98.9,43.5,36,73.6,-1.5,1
3/13/2014,21300970,LAL @ OKC,OKC,LAL,0.732,105.7,48.1,37.7,82.8,9.2,0.549,102.2,45.8,35.5,69.2,1.2,1
3/14/2014,21300976,DEN @ MIA,MIA,DEN,0.805,102.9,49.6,39.6,75.4,7.9,0.695,106.1,47.8,34.3,70.1,5.1,0
3/14/2014,21300980,CLE @ GSW,GSW,CLE,0.573,101.2,45.8,40.3,79,0.9,0.293,96.5,43.4,34.6,75.6,-4.7,0
3/14/2014,21300973,IND @ PHI,PHI,IND,0.415,93.2,44.4,36,72.9,-3.3,0.605,94.7,43.6,34.7,74.6,4,0
3/14/2014,21300972,WAS @ ORL,ORL,WAS,0.244,94.1,44.8,32.9,75.5,-7,0.354,93.2,43.5,36.5,73.3,-2.5,0
3/14/2014,21300974,MEM @ TOR,TOR,MEM,0.415,97.2,44.6,34.3,78.8,-1.5,0.683,93.4,44.4,34.5,77.3,4.1,1
3/14/2014,21300971,MIN @ CHA,CHA,MIN,0.256,93.4,42.5,33.5,75,-9.2,0.378,95.7,43.9,30.5,74.2,-2.4,1
3/14/2014,21300975,PHX @ BOS,BOS,PHX,0.506,96.5,46.5,35.8,77.6,-0.2,0.305,95.2,44.3,33,74.4,-6.5,0
3/14/2014,21300977,POR @ NOP,NOP,POR,0.329,94.1,44.8,36.3,77.6,-3.9,0.402,97.5,44.8,35.3,77.6,-3.2,0
3/14/2014,21300978,LAL @ SAS,SAS,LAL,0.707,103,48.1,37.6,79.1,6.4,0.549,102.2,45.8,35.5,69.2,1.2,1
3/14/2014,21300979,LAC @ UTA,UTA,LAC,0.524,98,45.4,36.6,76.4,-0.1,0.683,101.1,47.8,35.8,71.1,6.5,0
3/15/2014,21300983,DEN @ ATL,ATL,DEN,0.537,98,46.4,37.1,71.5,0.4,0.695,106.1,47.8,34.3,70.1,5.1,1
3/15/2014,21300981,MIL @ NYK,NYK,MIL,0.659,100,44.8,37.6,75.9,4.2,0.463,98.9,43.5,36,73.6,-1.5,1
3/15/2014,21300982,BKN @ WAS,WAS,BKN,0.354,93.2,43.5,36.5,73.3,-2.5,0.598,96.9,45,35.7,73.1,1.8,1
3/15/2014,21300984,IND @ DET,DET,IND,0.354,94.9,44.9,35.6,69.9,-4,0.605,94.7,43.6,34.7,74.6,4,0
3/15/2014,21300986,SAC @ CHI,CHI,SAC,0.549,93.2,43.7,35.3,77.3,0.3,0.341,100.2,44.7,36.3,76.9,-4.9,1
3/15/2014,21300985,MEM @ PHI,PHI,MEM,0.415,93.2,44.4,36,72.9,-3.3,0.683,93.4,44.4,34.5,77.3,4.1,0
3/16/2014,21300991,SAC @ MIN,MIN,SAC,0.378,95.7,43.9,30.5,74.2,-2.4,0.341,100.2,44.7,36.3,76.9,-4.9,1
3/16/2014,21300992,DAL @ OKC,OKC,DAL,0.732,105.7,48.1,37.7,82.8,9.2,0.5,101.1,46.2,37.2,79.3,-0.6,0
3/16/2014,21300993,UTA @ SAS,SAS,UTA,0.707,103,48.1,37.6,79.1,6.4,0.524,98,45.4,36.6,76.4,-0.1,1
3/16/2014,21300989,HOU @ MIA,MIA,HOU,0.805,102.9,49.6,39.6,75.4,7.9,0.549,106,46.1,36.6,75.4,3.5,1
3/16/2014,21300995,CLE @ LAC,LAC,CLE,0.683,101.1,47.8,35.8,71.1,6.5,0.293,96.5,43.4,34.6,75.6,-4.7,1
3/16/2014,21300987,CHA @ MIL,MIL,CHA,0.463,98.9,43.5,36,73.6,-1.5,0.256,93.4,42.5,33.5,75,-9.2,0
3/16/2014,21300994,GSW @ POR,POR,GSW,0.402,97.5,44.8,35.3,77.6,-3.2,0.573,101.2,45.8,40.3,79,0.9,0
3/16/2014,21300990,BOS @ NOP,NOP,BOS,0.329,94.1,44.8,36.3,77.6,-3.9,0.506,96.5,46.5,35.8,77.6,-0.2,1
3/16/2014,21300988,PHX @ TOR,TOR,PHX,0.415,97.2,44.6,34.3,78.8,-1.5,0.305,95.2,44.3,33,74.4,-6.5,0
3/17/2014,21300996,ATL @ CHA,CHA,ATL,0.256,93.4,42.5,33.5,75,-9.2,0.537,98,46.4,37.1,71.5,0.4,0
3/17/2014,21301001,BOS @ DAL,DAL,BOS,0.5,101.1,46.2,37.2,79.3,-0.6,0.506,96.5,46.5,35.8,77.6,-0.2,1
3/17/2014,21301002,LAC @ DEN,DEN,LAC,0.695,106.1,47.8,34.3,70.1,5.1,0.683,101.1,47.8,35.8,71.1,6.5,1
3/17/2014,21301000,UTA @ HOU,HOU,UTA,0.549,106,46.1,36.6,75.4,3.5,0.524,98,45.4,36.6,76.4,-0.1,1
3/17/2014,21300997,PHI @ IND,IND,PHI,0.605,94.7,43.6,34.7,74.6,4,0.415,93.2,44.4,36,72.9,-3.3,1
3/17/2014,21300998,PHX @ BKN,BKN,PHX,0.598,96.9,45,35.7,73.1,1.8,0.305,95.2,44.3,33,74.4,-6.5,1
3/17/2014,21300999,OKC @ CHI,CHI,OKC,0.549,93.2,43.7,35.3,77.3,0.3,0.732,105.7,48.1,37.7,82.8,9.2,0
3/18/2014,21301006,WAS @ SAC,SAC,WAS,0.341,100.2,44.7,36.3,76.9,-4.9,0.354,93.2,43.5,36.5,73.3,-2.5,1
3/18/2014,21301007,ORL @ GSW,GSW,ORL,0.573,101.2,45.8,40.3,79,0.9,0.244,94.1,44.8,32.9,75.5,-7,1
3/18/2014,21301003,MIA @ CLE,CLE,MIA,0.293,96.5,43.4,34.6,75.6,-4.7,0.805,102.9,49.6,39.6,75.4,7.9,0
3/18/2014,21301005,MIL @ POR,POR,MIL,0.402,97.5,44.8,35.3,77.6,-3.2,0.463,98.9,43.5,36,73.6,-1.5,1
3/18/2014,21301004,TOR @ ATL,ATL,TOR,0.537,98,46.4,37.1,71.5,0.4,0.415,97.2,44.6,34.3,78.8,-1.5,1
3/19/2014,21301009,MIA @ BOS,BOS,MIA,0.506,96.5,46.5,35.8,77.6,-0.2,0.805,102.9,49.6,39.6,75.4,7.9,1
3/19/2014,21301017,SAS @ LAL,LAL,SAS,0.549,102.2,45.8,35.5,69.2,1.2,0.707,103,48.1,37.6,79.1,6.4,0
3/19/2014,21301012,TOR @ NOP,NOP,TOR,0.329,94.1,44.8,36.3,77.6,-3.9,0.415,97.2,44.6,34.3,78.8,-1.5,0
3/19/2014,21301013,IND @ NYK,NYK,IND,0.659,100,44.8,37.6,75.9,4.2,0.605,94.7,43.6,34.7,74.6,4,1
3/19/2014,21301016,ORL @ PHX,PHX,ORL,0.305,95.2,44.3,33,74.4,-6.5,0.244,94.1,44.8,32.9,75.5,-7,1
3/19/2014,21301010,CHA @ BKN,BKN,CHA,0.598,96.9,45,35.7,73.1,1.8,0.256,93.4,42.5,33.5,75,-9.2,1
3/19/2014,21301014,MIN @ DAL,DAL,MIN,0.5,101.1,46.2,37.2,79.3,-0.6,0.378,95.7,43.9,30.5,74.2,-2.4,0
3/19/2014,21301011,UTA @ MEM,MEM,UTA,0.683,93.4,44.4,34.5,77.3,4.1,0.524,98,45.4,36.6,76.4,-0.1,1
3/19/2014,21301008,CHI @ PHI,PHI,CHI,0.415,93.2,44.4,36,72.9,-3.3,0.549,93.2,43.7,35.3,77.3,0.3,0
3/19/2014,21301015,DET @ DEN,DEN,DET,0.695,106.1,47.8,34.3,70.1,5.1,0.354,94.9,44.9,35.6,69.9,-4,1
3/20/2014,21301019,MIN @ HOU,HOU,MIN,0.549,106,46.1,36.6,75.4,3.5,0.378,95.7,43.9,30.5,74.2,-2.4,1
3/20/2014,21301018,OKC @ CLE,CLE,OKC,0.293,96.5,43.4,34.6,75.6,-4.7,0.732,105.7,48.1,37.7,82.8,9.2,0
3/20/2014,21301020,WAS @ POR,POR,WAS,0.402,97.5,44.8,35.3,77.6,-3.2,0.354,93.2,43.5,36.5,73.3,-2.5,1
3/20/2014,21301021,MIL @ GSW,GSW,MIL,0.573,101.2,45.8,40.3,79,0.9,0.463,98.9,43.5,36,73.6,-1.5,1
3/21/2014,21301023,NYK @ PHI,PHI,NYK,0.415,93.2,44.4,36,72.9,-3.3,0.659,100,44.8,37.6,75.9,4.2,0
3/21/2014,21301028,DEN @ DAL,DAL,DEN,0.5,101.1,46.2,37.2,79.3,-0.6,0.695,106.1,47.8,34.3,70.1,5.1,1
3/21/2014,21301027,MEM @ MIA,MIA,MEM,0.805,102.9,49.6,39.6,75.4,7.9,0.683,93.4,44.4,34.5,77.3,4.1,1
3/21/2014,21301026,BOS @ BKN,BKN,BOS,0.598,96.9,45,35.7,73.1,1.8,0.506,96.5,46.5,35.8,77.6,-0.2,1
3/21/2014,21301029,DET @ PHX,PHX,DET,0.305,95.2,44.3,33,74.4,-6.5,0.354,94.9,44.9,35.6,69.9,-4,1
3/21/2014,21301025,NOP @ ATL,ATL,NOP,0.537,98,46.4,37.1,71.5,0.4,0.329,94.1,44.8,36.3,77.6,-3.9,0
3/21/2014,21301022,CHI @ IND,IND,CHI,0.605,94.7,43.6,34.7,74.6,4,0.549,93.2,43.7,35.3,77.3,0.3,1
3/21/2014,21301030,SAS @ SAC,SAC,SAS,0.341,100.2,44.7,36.3,76.9,-4.9,0.707,103,48.1,37.6,79.1,6.4,0
3/21/2014,21301024,OKC @ TOR,TOR,OKC,0.415,97.2,44.6,34.3,78.8,-1.5,0.732,105.7,48.1,37.7,82.8,9.2,0
3/21/2014,21301031,WAS @ LAL,LAL,WAS,0.549,102.2,45.8,35.5,69.2,1.2,0.354,93.2,43.5,36.5,73.3,-2.5,0
3/22/2014,21301032,POR @ CHA,CHA,POR,0.256,93.4,42.5,33.5,75,-9.2,0.402,97.5,44.8,35.3,77.6,-3.2,1
3/22/2014,21301036,MIA @ NOP,NOP,MIA,0.329,94.1,44.8,36.3,77.6,-3.9,0.805,102.9,49.6,39.6,75.4,7.9,1
3/22/2014,21301035,IND @ MEM,MEM,IND,0.683,93.4,44.4,34.5,77.3,4.1,0.605,94.7,43.6,34.7,74.6,4,1
3/22/2014,21301037,ORL @ UTA,UTA,ORL,0.524,98,45.4,36.6,76.4,-0.1,0.244,94.1,44.8,32.9,75.5,-7,1
3/22/2014,21301034,PHI @ CHI,CHI,PHI,0.549,93.2,43.7,35.3,77.3,0.3,0.415,93.2,44.4,36,72.9,-3.3,1
3/22/2014,21301033,HOU @ CLE,CLE,HOU,0.293,96.5,43.4,34.6,75.6,-4.7,0.549,106,46.1,36.6,75.4,3.5,0
3/22/2014,21301038,SAS @ GSW,GSW,SAS,0.573,101.2,45.8,40.3,79,0.9,0.707,103,48.1,37.6,79.1,6.4,0
3/22/2014,21301039,DET @ LAC,LAC,DET,0.683,101.1,47.8,35.8,71.1,6.5,0.354,94.9,44.9,35.6,69.9,-4,1
3/23/2014,21301045,CLE @ NYK,NYK,CLE,0.659,100,44.8,37.6,75.9,4.2,0.293,96.5,43.4,34.6,75.6,-4.7,0
3/23/2014,21301044,BKN @ DAL,DAL,BKN,0.5,101.1,46.2,37.2,79.3,-0.6,0.598,96.9,45,35.7,73.1,1.8,0
3/23/2014,21301042,WAS @ DEN,DEN,WAS,0.695,106.1,47.8,34.3,70.1,5.1,0.354,93.2,43.5,36.5,73.3,-2.5,1
3/23/2014,21301040,ATL @ TOR,TOR,ATL,0.415,97.2,44.6,34.3,78.8,-1.5,0.537,98,46.4,37.1,71.5,0.4,1
3/23/2014,21301046,ORL @ LAL,LAL,ORL,0.549,102.2,45.8,35.5,69.2,1.2,0.244,94.1,44.8,32.9,75.5,-7,1
3/23/2014,21301041,PHX @ MIN,MIN,PHX,0.378,95.7,43.9,30.5,74.2,-2.4,0.305,95.2,44.3,33,74.4,-6.5,0
3/23/2014,21301043,MIL @ SAC,SAC,MIL,0.341,100.2,44.7,36.3,76.9,-4.9,0.463,98.9,43.5,36,73.6,-1.5,1
3/24/2014,21301050,IND @ CHI,CHI,IND,0.549,93.2,43.7,35.3,77.3,0.3,0.605,94.7,43.6,34.7,74.6,4,1
3/24/2014,21301054,PHI @ SAS,SAS,PHI,0.707,103,48.1,37.6,79.1,6.4,0.415,93.2,44.4,36,72.9,-3.3,1
3/24/2014,21301053,DEN @ OKC,OKC,DEN,0.732,105.7,48.1,37.7,82.8,9.2,0.695,106.1,47.8,34.3,70.1,5.1,1
