mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,param_verbosity,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.743660736083985,0.08349838618843618,0.058199405670166016,0.005509228749362616,0.6,0.5,0.1,9,10,750,0,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6130952380952381,0.5625,0.6149253731343284,0.6119402985074627,0.6208955223880597,0.6046712864250179,0.021310049385040615,385
10.856934833526612,0.18785460874496085,0.0648036003112793,0.006749161215876107,0.6,0.5,0.1,9,10,750,0,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6101190476190477,0.5714285714285714,0.6119402985074627,0.6059701492537314,0.6268656716417911,0.6052647476901208,0.018330911256395955,364
9.139313697814941,0.11815483904109687,0.05781922340393066,0.005717801472117729,0.6,0.5,0.1,9,10,750,0.1,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6279761904761905,0.5654761904761905,0.6059701492537314,0.6029850746268657,0.6238805970149254,0.6052576403695806,0.022141287283020374,376
11.204541540145874,0.14466770960822545,0.06290082931518555,0.0037728755326397597,0.6,0.5,0.1,9,10,750,0.1,1,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 1.0, 'verbosity': 1}",0.6220238095238095,0.5803571428571429,0.6059701492537314,0.608955223880597,0.6208955223880597,0.607640369580668,0.015043107117634244,292
8.63718147277832,0.10465480652641024,0.05420999526977539,0.002395243419922085,0.6,0.5,0.1,9,10,750,0.1,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6130952380952381,0.5625,0.6149253731343284,0.608955223880597,0.6268656716417911,0.6052683013503909,0.0221976907622996,355
10.838697004318238,0.18605033740136895,0.05946221351623535,0.013033518968853838,0.6,0.5,0.1,9,10,750,0.1,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6071428571428571,0.5714285714285714,0.6149253731343284,0.6029850746268657,0.6208955223880597,0.6034754797441364,0.017177033685201817,433
8.09780764579773,0.05254085110753655,0.05720071792602539,0.002763905149711384,0.6,0.5,0.3,5,1,750,0,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.3, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6130952380952381,0.5535714285714286,0.6119402985074627,0.6208955223880597,0.6208955223880597,0.6040796019900497,0.025533108639059072,406
7.540823030471802,0.04935912687261863,0.05313806533813477,0.00220997160769336,0.6,0.5,0.3,5,1,750,0,1,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.3, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 1.0, 'verbosity': 1}",0.625,0.5803571428571429,0.6149253731343284,0.6179104477611941,0.6597014925373135,0.6195788912579957,0.025306110075082128,22
8.213552713394165,0.04564080827169434,0.057830429077148436,0.00402165618132237,0.6,0.5,0.3,5,1,750,0,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.3, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6071428571428571,0.5416666666666666,0.6119402985074627,0.6149253731343284,0.6388059701492538,0.6028962331201138,0.03250568616529068,448
7.612764835357666,0.0920345644781119,0.055731582641601565,0.0023207901506093445,0.6,0.5,0.3,5,1,750,0,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.3, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6160714285714286,0.5744047619047619,0.6059701492537314,0.6208955223880597,0.6507462686567164,0.6136176261549396,0.024631920913974027,88
8.143949174880982,0.04982567698179777,0.06190786361694336,0.003957108981975914,0.6,0.5,0.3,5,1,750,0.1,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.3, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6160714285714286,0.5505952380952381,0.608955223880597,0.6208955223880597,0.6179104477611941,0.6028855721393035,0.026438955017039148,454
